player_id,player,ultimo_equipo,ultimo_team_id,competicion
31721,Matteo Ciofani,Frosinone,291,Italy - Serie A
31725,Gaetano Monachello,Atalanta,228,Italy - Serie A
31737,Michele Camporese,Empoli,290,Italy - Serie A
32037,Nicola Leali,Frosinone,291,Italy - Serie A
32119,Leandro Greco,Hellas Verona,226,Italy - Serie A
32608,Jerry Uche Mbakogu,Carpi,1683,Italy - Serie A
32807,Fredy Alejandro Guarín Vásquez,Inter Milan,238,Italy - Serie A
32903,Emanuele Terranova,Sassuolo,232,Italy - Serie A
33311,Ogenyi Eddy Onazi,Lazio,236,Italy - Serie A
34565,Anthony Mounier,Bologna,240,Italy - Serie A
34881,Daniele Padelli,Torino,241,Italy - Serie A
35923,Carlos Emilio Carmona Tello,Atalanta,228,Italy - Serie A
36364,Dávid Ivan,Sampdoria,234,Italy - Serie A
36465,Fabrizio Alastra,Palermo,2256,Italy - Serie A
36770,Mauricio Ricardo Pinilla Ferreira,Atalanta,228,Italy - Serie A
37999,Rodrigo Sebastián Aguirre Soto,Udinese,230,Italy - Serie A
38237,Gabriel Alejandro Paletta,Atalanta,228,Italy - Serie A
38312,Eugenio Lamanna,Genoa,233,Italy - Serie A
38326,Ferdinando Coppola,Hellas Verona,226,Italy - Serie A
40247,Simone Pepe,Chievo,231,Italy - Serie A
40250,Marco Zambelli,Empoli,290,Italy - Serie A
40251,Daniele Croce,Empoli,290,Italy - Serie A
40252,Massimo Maccarone,Empoli,290,Italy - Serie A
40321,Andrea Coda,Sampdoria,234,Italy - Serie A
40332,Alberto Pelagotti,Empoli,290,Italy - Serie A
40333,Cristian Raimondi,Atalanta,228,Italy - Serie A
40348,Assane Demoya Gnoukouri,Inter Milan,238,Italy - Serie A
40349,Ivaylo Chochev,Palermo,2256,Italy - Serie A
40350,Siniša Anđelković,Palermo,2256,Italy - Serie A
40351,Alessandro Gazzi,Torino,241,Italy - Serie A
40394,Djamel Eddine Mesbah,Sampdoria,234,Italy - Serie A
40426,Guglielmo Stendardo,Atalanta,228,Italy - Serie A
40427,Cesare Bovo,Torino,241,Italy - Serie A
40428,Archimede Morleo,Bologna,240,Italy - Serie A
40429,Angelo Palombo,Sampdoria,234,Italy - Serie A
40430,Giuseppe Vives,Torino,241,Italy - Serie A
40447,Gennaro Sardo,Chievo,231,Italy - Serie A
40455,Giulio Migliaccio,Atalanta,228,Italy - Serie A
40457,Giovanni Marchese,Genoa,233,Italy - Serie A
40458,Rubens Fernando Moedim,Juventus,224,Italy - Serie A
40529,Morgan De Sanctis,AS Roma,229,Italy - Serie A
40945,Alex Rodrigo Dias da Costa,AC Milan,243,Italy - Serie A
41067,Davide Bassi,Atalanta,228,Italy - Serie A
41231,Maurizio Pugliesi,Empoli,290,Italy - Serie A
45590,Nicolò Cherubin,Atalanta,228,Italy - Serie A
45591,Franco Brienza,Bologna,240,Italy - Serie A
46670,Iván Rodrigo Piris Leguizamón,Udinese,230,Italy - Serie A
49439,Germán Gustavo Denis,Atalanta,228,Italy - Serie A
49440,Davide Bertoncini,Frosinone,291,Italy - Serie A
57655,Željko Brkić,Carpi,1683,Italy - Serie A
296873,Roberto Crivello,Frosinone,291,Italy - Serie A
352172,Raffaele Bianco,Carpi,1683,Italy - Serie A
386509,Adriano Russo,Frosinone,291,Italy - Serie A
386510,Massimo Zenildo Zappino,Frosinone,291,Italy - Serie A
386512,Alessandro Frara,Frosinone,291,Italy - Serie A
386515,Ronaldo Pompeu da Silva,Empoli,290,Italy - Serie A
386516,Alessandro Piu,Empoli,290,Italy - Serie A
386607,Gianpaolo Bellini,Atalanta,228,Italy - Serie A
386640,Robert Acquafresca,Bologna,240,Italy - Serie A
386641,Stefano Mauri,Lazio,236,Italy - Serie A
386650,Michelangelo Albertazzi,Hellas Verona,226,Italy - Serie A
386651,Juan Ignacio Gómez Taleb,Hellas Verona,226,Italy - Serie A
386654,Maurizio Domizzi,Udinese,230,Italy - Serie A
386656,Giovanni Pasquale,Udinese,230,Italy - Serie A
387417,Mattia Cassani,Sampdoria,234,Italy - Serie A
387420,Alessandro Longhi,Sassuolo,232,Italy - Serie A
387428,Amauri Carvalho de Oliveira,Torino,241,Italy - Serie A
387472,Lorenzo Pasciuti,Carpi,1683,Italy - Serie A
387473,Wallace Oliveira dos Santos,Carpi,1683,Italy - Serie A
387474,Igor Bubnjić,Carpi,1683,Italy - Serie A
387475,Andrea Lazzari,Carpi,1683,Italy - Serie A
387476,Raphael Martinho Alves de Lima,Carpi,1683,Italy - Serie A
387477,Francesco Benussi,Carpi,1683,Italy - Serie A
387847,Leonardo Blanchard,Frosinone,291,Italy - Serie A
