player_id,saves_per90,save_percentage,xg_against_minus_goals_conceded_per90,keeper_sweeper_per90,penalty_save_percentage,aerial_dominance_index_per90,pass_completion_rate,tackle_success_rate,tackles_successful_per90,interceptions_per90,interception_success_rate,pressures_per90,chances_created_per90,progressive_carries_per90,crosses_completed_per90,duels_won_per90,fouls_committed_per90,goals_scored_per90,goal_assists_per90,clearances_per90,blocks_per90,times_dribbled_past_per90,progressive_passes_per90,duel_success_rate,ball_recoveries_per90,dribbles_completed_per90,dribble_success_rate,key_passes_per90,shots_total_per90,xg_total_per90,fouls_won_per90,goals_minus_xg_per90,progressive_carries_rate,shot_accuracy,penalties_won_per90,headed_shot_duel_rate
4891,,,,,,,99.14,,,,,,12.93,72.9,,39.25,,16.23,23.82,,,,51.95,92.03,,56.05,88.01,12.21,34.77,13.59,33.03,,,,,
4913,,,,,,,76.25,,,,,,28.61,61.22,,1.61,,63.7,12.31,,,,21.27,20.94,,68.48,39.64,32.6,36.87,59.99,27.44,,,,,
9528,,,,,,,44.25,,,,,,32.42,23.69,,50.29,,55.57,18.27,,,,13.79,61.51,,16.8,21.21,33.98,40.82,56.14,63.54,,,,,
9638,,,,,,,67.33,,,,,,26.85,91.16,,1.61,,20.7,3.23,,,,18.14,28.68,,70.82,56.76,35.93,43.55,9.75,51.21,,,,,
10966,,,,,,,70.79,,,,,,52.33,73.78,,17.93,,32.05,65.73,,,,51.95,18.19,,40.73,58.21,50.52,10.84,30.82,39.33,,,,,
19688,,,,,,,50.9,,,,,,54.52,55.81,,56.01,,11.37,28.82,,,,62.39,59.14,,56.05,75.18,61.51,39.25,25.14,18.15,,,,,
40122,,,,,,,77.26,,,,,,40.71,71.54,,84.15,,29.22,41.69,,,,55.01,50.92,,65.13,46.56,43.61,71.95,70.32,42.51,,,,,
6719,,,,,,,43.24,,,,,,41.81,100.0,,68.57,,47.46,46.34,,,,64.59,54.12,,85.89,40.85,42.46,86.74,63.43,100.0,,,,,
7045,,,,,,,21.59,,,,,,56.28,35.6,,25.79,,40.96,55.27,,,,43.21,32.45,,51.22,60.97,55.21,38.26,43.57,15.66,,,,,
7139,,,,,,,62.01,,,,,,60.53,58.22,,14.75,,91.82,51.49,,,,38.36,72.4,,52.59,63.29,59.39,89.87,97.76,43.41,,,,,
7150,,,,,,,42.39,,,,,,70.68,82.29,,29.26,,29.22,73.05,,,,50.56,67.97,,66.81,45.6,69.4,63.62,56.14,58.0,,,,,
7696,,,,,,,55.85,,,,,,37.79,58.22,,12.14,,20.7,32.6,,,,0.81,55.25,,42.66,80.91,40.17,49.33,76.0,57.0,,,,,
10530,,,,,,,80.03,,,,,,47.73,75.89,,63.81,,2.42,3.23,,,,71.47,72.4,,46.77,96.24,56.59,56.36,9.75,4.01,,,,,
26192,,,,,,,100.0,,,,,,66.22,88.31,,70.01,,16.23,65.73,,,,45.83,87.15,,33.49,81.82,65.28,64.61,9.75,75.8,,,,,
30829,,,,,,,30.52,,,,,,0.81,17.77,,84.15,,23.13,9.74,,,,30.39,69.95,,23.98,43.0,0.81,27.33,21.29,36.23,,,,,
3186,,,,,,,78.23,,,,,,56.28,49.28,,3.46,,58.01,58.25,,,,35.24,0.81,,77.74,67.9,53.83,54.48,63.43,12.78,,,,,
5627,,,,,,,68.21,,,,,,20.59,20.62,,54.34,,68.16,12.31,,,,19.26,63.79,,33.49,89.19,26.0,36.87,34.26,45.61,,,,,
5679,,,,,,,52.79,,,,,,29.97,36.97,,46.71,,11.37,3.23,,,,34.31,25.51,,38.97,78.86,37.88,62.28,72.96,66.82,,,,,
5684,,,,,,,95.07,,,,,,43.05,74.74,,23.71,,71.4,65.73,,,,58.03,41.17,,28.55,59.61,39.03,17.11,67.28,28.83,,,,,
8227,,,,,,,97.68,,,,,,49.12,79.44,,60.0,,58.01,81.23,,,,7.8,66.45,,57.41,85.53,41.49,33.24,67.28,23.33,,,,,
8243,,,,,,,46.35,,,,,,24.0,40.43,,33.42,,82.81,28.82,,,,42.04,23.6,,20.64,77.34,24.22,91.58,95.53,48.81,,,,,
8308,,,,,,,38.1,,,,,,58.04,40.43,,43.7,,8.12,28.82,,,,36.97,76.3,,37.39,87.02,62.65,17.11,17.44,53.31,,,,,
8309,,,,,,,10.05,,,,,,25.5,27.15,,23.71,,68.16,3.23,,,,53.28,33.48,,12.38,29.31,34.95,100.0,84.54,35.13,,,,,
8386,,,,,,,74.04,,,,,,56.28,45.64,,5.94,,45.43,51.49,,,,17.03,81.05,,34.86,71.98,55.21,60.35,67.28,2.91,,,,,
8403,,,,,,,45.32,,,,,,68.48,62.36,,62.54,,52.74,61.79,,,,27.37,72.4,,58.52,36.81,70.54,66.13,34.26,59.29,,,,,
8508,,,,,,,92.79,,,,,,46.49,63.85,,1.61,,40.96,55.27,,,,22.32,28.68,,43.62,70.7,46.07,40.82,38.51,47.42,,,,,
8579,,,,,,,69.91,,,,,,24.0,30.92,,29.26,,35.7,18.27,,,,48.52,43.53,,13.34,94.47,27.55,23.39,17.44,38.33,,,,,
8679,,,,,,,32.52,,,,,,33.92,49.28,,4.5,,68.16,35.58,,,,11.9,42.4,,49.55,32.53,30.82,51.25,76.0,22.04,,,,,
8762,,,,,,,12.47,,,,,,84.14,32.07,,44.97,,29.22,78.5,,,,70.2,20.94,,22.87,35.06,84.83,67.11,25.14,50.2,,,,,
13675,,,,,,,14.0,,,,,,32.42,9.61,,57.69,,35.7,23.82,,,,39.32,38.15,,15.07,96.24,32.6,14.16,38.51,44.41,,,,,
23268,,,,,,,20.61,,,,,,14.17,0.81,,7.38,,100.0,14.89,,,,3.48,84.77,,6.57,60.97,14.84,76.88,91.87,0.81,,,,,
38524,,,,,,,41.49,,,,,,80.57,39.19,,14.75,,52.74,73.05,,,,65.85,84.77,,72.86,97.56,81.65,26.34,34.26,40.73,,,,,
40462,,,,,,,72.8,,,,,,17.09,16.36,,23.71,,11.37,38.55,,,,6.59,57.74,,18.16,58.21,15.82,7.62,21.29,16.66,,,,,
40477,,,,,,,0.81,,,,,,2.48,6.66,,16.65,,2.42,14.89,,,,9.0,92.03,,19.68,65.99,2.12,9.5,13.59,14.17,,,,,
3089,,,,,,,36.63,,,,,,92.22,85.47,,33.42,,63.7,85.89,,,,67.67,49.43,,66.81,64.63,93.26,58.96,52.29,11.87,,,,,
3601,,,,,,,,,,,,54.27,18.7,71.97,20.87,,,12.39,19.1,,,,,,47.66,82.7,68.18,19.27,,,94.63,45.18,56.38,,,
4320,,,,,,,,,,,,17.21,84.06,86.82,54.45,,,85.42,76.17,,,,,,24.14,92.62,78.19,82.1,,,98.8,65.94,30.4,,,
5199,,,,,,,,,,,,58.69,72.8,22.42,25.66,,,28.18,81.99,,,,,,61.41,10.28,46.04,67.01,,,43.29,52.48,32.64,,,
5200,,,,,,,,,,,,90.87,86.14,81.32,90.89,,,65.31,100.0,,,,,,79.84,65.35,88.92,78.68,,,91.04,72.62,53.52,,,
5207,,,,,,,,,,,,0.25,33.4,43.99,38.49,,,100.0,67.26,,,,,,0.25,31.62,65.48,24.1,,,24.54,62.17,77.36,,,
5503,,,,,,,,,,,,2.95,75.87,82.6,4.43,,,92.58,90.01,,,,,,7.83,100.0,97.93,67.85,,,64.78,72.62,27.66,,,
5560,,,,,,,,,,,,25.47,52.43,37.74,42.62,,,30.84,33.46,,,,,,38.36,43.59,39.09,52.54,,,76.53,11.09,14.62,,,
5633,,,,,,,,,,,,50.34,34.32,89.85,25.66,,,46.94,15.22,,,,,,94.96,84.62,67.91,37.5,,,47.97,32.23,76.34,,,
5718,,,,,,,,,,,,41.64,41.74,32.13,51.07,,,24.1,54.07,,,,,,23.44,26.74,25.53,38.57,,,40.06,3.53,24.71,,,
5724,,,,,,,,,,,,45.15,57.2,14.7,47.66,,,30.84,25.72,,,,,,48.99,9.34,40.69,59.85,,,18.1,62.17,17.17,,,
6356,,,,,,,,,,,,42.35,67.98,54.51,31.73,,,9.98,51.32,,,,,,44.0,16.58,33.28,68.79,,,17.35,5.8,41.23,,,
6357,,,,,,,,,,,,71.25,31.59,10.11,35.64,,,1.63,9.48,,,,,,63.69,23.02,69.29,34.24,,,20.45,22.92,7.53,,,
6381,,,,,,,,,,,,78.24,11.52,24.4,11.39,,,28.18,19.1,,,,,,55.57,15.76,27.32,11.39,,,19.84,52.48,37.54,,,
6390,,,,,,,,,,,,68.15,67.17,29.21,69.03,,,25.63,77.66,,,,,,55.57,35.25,18.52,61.77,,,40.68,49.21,44.94,,,
6393,,,,,,,,,,,,26.68,7.24,15.06,37.33,,,62.99,36.46,,,,,,32.34,32.55,62.53,4.99,,,54.47,79.42,55.74,,,
6399,,,,,,,,,,,,9.56,73.89,49.51,78.35,,,96.56,88.9,,,,,,10.21,36.96,45.31,66.35,,,29.34,100.0,48.92,,,
6559,,,,,,,,,,,,15.14,27.23,11.57,37.33,,,9.98,36.46,,,,,,17.12,14.39,62.01,26.89,,,33.17,28.33,40.66,,,
6563,,,,,,,,,,,,68.76,48.92,48.9,11.39,,,42.58,11.85,,,,,,80.7,56.27,26.64,51.75,,,66.75,45.18,42.5,,,
6581,,,,,,,,,,,,28.81,37.17,49.82,65.54,,,28.18,56.81,,,,,,36.03,40.77,23.19,31.82,,,46.12,55.12,83.85,,,
6594,,,,,,,,,,,,73.62,6.0,21.54,20.87,,,42.58,11.85,,,,,,14.72,14.39,4.82,5.8,,,76.53,55.12,37.0,,,
6608,,,,,,,,,,,,31.2,24.2,55.47,38.49,,,22.43,61.05,,,,,,47.07,39.58,19.09,18.32,,,51.02,41.79,60.8,,,
6609,,,,,,,,,,,,57.99,58.12,73.49,53.42,,,30.84,41.83,,,,,,44.46,47.65,42.09,58.06,,,44.76,49.21,78.86,,,
6626,,,,,,,,,,,,60.85,13.08,43.42,31.73,,,16.97,2.51,,,,,,89.1,51.68,64.27,17.01,,,82.21,55.12,15.11,,,
6651,,,,,,,,,,,,15.98,75.87,50.52,64.1,,,6.02,59.18,,,,,,62.49,55.71,65.09,74.91,,,52.75,15.0,44.15,,,
6666,,,,,,,,,,,,33.44,11.52,15.76,28.36,,,64.28,2.51,,,,,,19.46,22.42,17.54,15.66,,,6.45,59.9,45.21,,,
6668,,,,,,,,,,,,41.16,57.2,64.56,67.0,,,42.58,33.46,,,,,,50.48,67.81,50.05,58.88,,,21.81,57.76,82.48,,,
6669,,,,,,,,,,,,52.77,18.7,25.26,17.9,,,9.98,56.81,,,,,,73.62,34.65,46.51,12.86,,,66.01,22.92,20.53,,,
6685,,,,,,,,,,,,77.08,40.56,35.04,25.66,,,62.99,15.22,,,,,,45.49,14.39,3.64,43.28,,,60.62,76.4,60.2,,,
6690,,,,,,,,,,,,27.67,37.17,8.55,55.36,,,19.77,28.6,,,,,,32.34,9.81,51.61,37.5,,,61.11,45.18,23.1,,,
6720,,,,,,,,,,,,66.05,74.42,68.03,67.0,,,43.86,54.07,,,,,,65.6,31.62,18.22,74.5,,,53.49,62.17,79.43,,,
6724,,,,,,,,,,,,30.86,70.97,45.21,39.78,,,68.45,65.77,,,,,,64.89,67.28,31.94,70.24,,,71.9,67.83,30.12,,,
6728,,,,,,,,,,,,80.65,48.38,64.07,51.73,,,38.5,54.07,,,,,,74.49,69.23,89.62,45.38,,,91.65,55.12,10.98,,,
6740,,,,,,,,,,,,24.83,70.58,69.2,95.31,,,9.98,51.32,,,,,,71.31,57.18,73.34,71.93,,,38.83,38.52,88.43,,,
6742,,,,,,,,,,,,83.99,47.86,51.34,79.16,,,19.77,28.6,,,,,,79.18,30.8,39.49,47.86,,,63.55,38.52,70.52,,,
6829,,,,,,,,,,,,76.18,32.63,56.0,43.53,,,7.68,11.85,,,,,,72.51,43.59,21.47,36.18,,,68.83,28.33,65.24,,,
6838,,,,,,,,,,,,64.83,20.4,52.04,59.32,,,49.6,7.74,,,,,,67.55,76.71,64.69,23.28,,,56.06,62.17,53.88,,,
6841,,,,,,,,,,,,67.38,51.9,70.56,41.06,,,14.56,44.2,,,,,,63.15,38.9,39.49,49.31,,,75.41,20.28,83.14,,,
6842,,,,,,,,,,,,14.3,37.69,35.7,28.36,,,28.18,2.51,,,,,,70.07,40.18,85.37,43.28,,,83.54,17.26,12.09,,,
6873,,,,,,,,,,,,40.57,43.47,19.39,11.39,,,1.63,2.51,,,,,,67.88,72.62,100.0,50.25,,,35.77,28.33,0.25,,,
6907,,,,,,,,,,,,38.41,45.4,36.28,64.88,,,14.56,44.2,,,,,,18.63,59.92,70.11,43.28,,,41.17,17.26,57.95,,,
6918,,,,,,,,,,,,17.97,16.74,60.39,47.66,,,40.41,15.22,,,,,,21.03,48.56,19.51,18.32,,,82.93,38.52,79.99,,,
6934,,,,,,,,,,,,29.65,58.76,60.08,33.7,,,1.63,54.07,,,,,,60.09,65.87,93.61,56.59,,,51.52,20.28,20.22,,,
7105,,,,,,,,,,,,15.66,50.59,67.76,23.85,,,40.41,56.81,,,,,,75.15,73.89,50.76,46.2,,,74.8,20.28,29.39,,,
7900,,,,,,,,,,,,18.47,25.67,57.49,75.42,,,19.77,59.18,,,,,,45.82,54.93,57.43,21.43,,,10.61,41.79,84.82,,,
8522,,,,,,,,,,,,62.28,53.6,90.69,77.54,,,25.63,15.22,,,,,,84.44,87.92,81.94,55.02,,,46.12,9.46,65.52,,,
8523,,,,,,,,,,,,23.9,80.73,91.32,96.96,,,49.6,65.77,,,,,,45.08,66.93,62.01,79.52,,,47.97,45.18,89.48,,,
10755,,,,,,,,,,,,50.68,65.59,66.49,20.87,,,51.52,64.03,,,,,,41.31,47.99,53.68,64.24,,,66.75,38.52,26.1,,,
11539,,,,,,,,,,,,53.65,44.63,62.47,77.01,,,19.77,56.81,,,,,,59.55,34.65,24.41,40.89,,,42.42,15.0,64.84,,,
18724,,,,,,,,,,,,29.38,69.9,51.03,83.24,,,12.39,19.1,,,,,,51.47,17.05,9.7,73.94,,,41.67,7.06,63.44,,,
18867,,,,,,,,,,,,59.55,30.32,47.7,5.61,,,1.63,22.47,,,,,,48.99,42.53,35.31,31.82,,,31.56,13.11,72.44,,,
23785,,,,,,,,,,,,11.35,12.17,57.18,12.43,,,25.63,15.22,,,,,,28.29,31.15,13.92,12.2,,,64.05,28.33,80.69,,,
23816,,,,,,,,,,,,69.92,71.64,45.67,69.96,,,9.98,15.22,,,,,,57.07,18.95,22.66,75.63,,,76.53,11.09,58.3,,,
23848,,,,,,,,,,,,75.43,41.21,16.8,42.62,,,24.1,51.32,,,,,,39.35,23.02,35.31,37.5,,,23.42,25.19,36.36,,,
23994,,,,,,,,,,,,52.43,28.92,20.82,43.53,,,35.17,22.47,,,,,,40.48,27.18,37.71,31.82,,,0.38,57.76,68.33,,,
24070,,,,,,,,,,,,26.97,74.94,28.93,48.57,,,46.94,64.03,,,,,,48.07,16.58,3.15,73.37,,,5.71,11.09,55.46,,,
25859,,,,,,,,,,,,49.19,96.88,65.98,62.1,,,16.97,25.72,,,,,,90.16,62.91,63.41,100.0,,,100.0,11.09,18.76,,,
25921,,,,,,,,,,,,28.31,8.46,19.0,5.08,,,1.63,2.51,,,,,,24.14,20.23,28.84,10.19,,,9.87,25.19,35.68,,,
26020,,,,,,,,,,,,42.07,10.61,11.91,16.34,,,46.94,44.2,,,,,,33.21,26.4,17.54,8.06,,,47.97,59.9,32.22,,,
26723,,,,,,,,,,,,62.6,25.13,33.48,32.8,,,6.02,25.72,,,,,,72.02,41.71,38.67,26.89,,,57.29,32.23,52.98,,,
2966,,,,,,,,,,,,12.55,38.21,66.83,36.43,,,16.97,25.72,,,,,,80.7,58.18,72.18,39.64,,,69.69,49.21,77.82,,,
2988,,,,,,,,,,,,16.85,9.96,65.59,47.66,,,22.43,2.51,,,,,,54.98,49.37,43.47,14.56,,,59.88,4.67,58.74,,,
3043,,,,,,,,,,,,43.85,91.08,52.51,45.72,,,35.17,76.17,,,,,,82.38,20.23,47.17,89.53,,,4.72,45.18,35.25,,,
3049,,,,,,,,,,,,53.92,33.4,21.1,52.38,,,22.43,47.7,,,,,,74.16,9.81,54.18,29.18,,,43.29,32.23,5.43,,,
3076,,,,,,,,,,,,84.45,34.84,40.81,38.49,,,51.52,22.47,,,,,,70.53,63.38,56.32,36.18,,,57.29,65.94,32.93,,,
3091,,,,,,,,,,,,39.02,47.86,61.54,76.36,,,4.33,51.32,,,,,,70.07,51.0,52.56,45.38,,,13.06,17.26,75.16,,,
3196,,,,,,,,,,,,69.52,73.89,24.83,57.88,,,28.18,19.1,,,,,,37.23,24.77,38.15,77.74,,,19.22,62.17,25.21,,,
3233,,,,,,,,,,,,25.83,47.21,59.07,7.21,,,49.6,22.47,,,,,,56.48,50.65,68.48,49.31,,,62.08,32.23,57.69,,,
3286,,,,,,,,,,,,48.45,53.6,64.97,30.83,,,44.77,30.84,,,,,,54.98,61.42,81.46,53.35,,,38.34,71.36,66.8,,,
3293,,,,,,,,,,,,63.75,12.17,32.59,4.43,,,40.41,11.85,,,,,,28.29,6.03,10.09,13.65,,,18.1,52.48,47.14,,,
3294,,,,,,,,,,,,16.56,45.4,38.86,13.21,,,32.88,39.33,,,,,,40.48,19.64,84.98,45.38,,,18.1,38.52,5.14,,,
3297,,,,,,,,,,,,74.12,77.1,84.07,73.7,,,57.57,41.83,,,,,,69.12,80.22,80.43,78.68,,,23.42,79.42,68.04,,,
3307,,,,,,,,,,,,48.13,58.76,23.12,63.16,,,7.68,54.07,,,,,,51.02,40.18,76.92,56.59,,,10.61,32.23,52.43,,,
3325,,,,,,,,,,,,32.73,46.57,33.0,29.92,,,57.57,47.7,,,,,,36.69,57.18,67.36,44.06,,,12.08,35.5,13.0,,,
3347,,,,,,,,,,,,46.65,6.0,12.3,0.25,,,59.89,11.85,,,,,,11.37,21.17,41.74,5.39,,,58.28,69.72,21.4,,,
3385,,,,,,,,,,,,30.59,64.91,64.56,55.36,,,70.26,36.46,,,,,,84.11,78.64,79.34,66.35,,,70.8,55.12,12.5,,,
3449,,,,,,,,,,,,34.07,34.84,15.48,27.07,,,14.56,9.48,,,,,,15.96,17.39,66.16,39.1,,,20.82,25.19,40.17,,,
3450,,,,,,,,,,,,82.84,5.05,36.72,15.43,,,46.94,2.51,,,,,,43.38,71.47,56.68,6.21,,,39.56,57.76,19.32,,,
3463,,,,,,,,,,,,35.6,62.08,54.15,60.63,,,32.88,30.84,,,,,,40.48,47.21,60.1,63.84,,,10.61,49.21,48.41,,,
3469,,,,,,,,,,,,40.02,13.73,62.19,34.74,,,35.17,22.47,,,,,,61.74,45.47,46.82,12.86,,,12.08,32.23,66.12,,,
3472,,,,,,,,,,,,34.34,79.27,69.6,49.88,,,28.18,56.81,,,,,,59.55,53.4,88.23,79.93,,,54.84,49.21,37.26,,,
3491,,,,,,,,,,,,12.16,100.0,56.45,79.97,,,55.63,81.99,,,,,,67.09,61.95,90.36,98.18,,,30.94,69.72,36.08,,,
3501,,,,,,,,,,,,37.52,63.44,69.2,12.43,,,57.57,54.07,,,,,,57.94,51.34,60.1,63.15,,,32.42,49.21,46.74,,,
3507,,,,,,,,,,,,44.82,30.32,76.29,73.7,,,9.98,7.74,,,,,,81.81,81.8,75.02,35.15,,,81.48,32.23,83.42,,,
3514,,,,,,,,,,,,57.67,26.71,38.36,72.77,,,9.98,15.22,,,,,,28.29,22.42,47.82,30.09,,,33.79,35.5,81.16,,,
3533,,,,,,,,,,,,8.94,56.56,24.4,35.64,,,19.77,47.7,,,,,,30.57,33.24,39.92,55.02,,,19.22,41.79,16.1,,,
3585,,,,,,,,,,,,74.64,78.75,25.65,9.83,,,35.17,68.5,,,,,,44.46,24.18,34.31,77.2,,,35.15,28.33,10.44,,,
3589,,,,,,,,,,,,19.49,26.19,68.67,72.24,,,40.41,33.46,,,,,,63.69,72.0,57.7,25.73,,,37.97,45.18,85.41,,,
3621,,,,,,,,,,,,8.41,79.79,92.11,49.88,,,30.84,30.84,,,,,,57.94,69.67,89.24,82.51,,,78.23,57.76,54.41,,,
3635,,,,,,,,,,,,42.8,49.69,88.74,46.76,,,14.56,22.47,,,,,,86.24,78.17,66.16,51.75,,,26.62,28.33,50.14,,,
3646,,,,,,,,,,,,33.77,18.7,63.79,45.72,,,38.5,33.46,,,,,,41.31,43.59,32.23,16.22,,,42.42,45.18,61.96,,,
3668,,,,,,,,,,,,11.03,21.71,28.12,16.34,,,58.86,33.46,,,,,,21.78,38.33,58.05,19.96,,,43.29,9.46,69.86,,,
3683,,,,,,,,,,,,82.41,36.53,13.6,22.94,,,22.43,61.05,,,,,,65.6,11.06,76.41,29.18,,,21.81,49.21,2.36,,,
3726,,,,,,,,,,,,21.66,72.28,79.4,82.43,,,22.43,95.44,,,,,,48.99,54.93,59.31,61.77,,,13.8,45.18,72.89,,,
3814,,,,,,,,,,,,39.02,59.54,54.79,45.72,,,71.3,67.26,,,,,,68.21,74.88,63.06,53.89,,,62.82,69.72,66.44,,,
3831,,,,,,,,,,,,29.07,84.74,48.38,92.26,,,46.94,80.62,,,,,,43.38,28.71,81.0,81.53,,,28.6,38.52,72.44,,,
3953,,,,,,,,,,,,55.29,32.63,19.7,28.36,,,54.34,2.51,,,,,,20.45,17.83,38.67,39.1,,,29.95,76.4,26.47,,,
3958,,,,,,,,,,,,37.13,54.78,59.43,49.23,,,53.06,19.1,,,,,,85.18,59.45,72.76,56.59,,,58.89,52.48,36.73,,,
3963,,,,,,,,,,,,11.73,32.63,61.12,19.97,,,12.39,39.33,,,,,,25.18,39.24,40.27,30.09,,,44.27,17.26,81.67,,,
4317,,,,,,,,,,,,33.18,49.69,47.7,30.83,,,64.28,51.32,,,,,,66.34,50.18,64.27,46.61,,,49.18,59.9,27.31,,,
4416,,,,,,,,,,,,56.26,17.14,44.44,34.74,,,14.56,47.7,,,,,,75.88,41.12,27.75,12.86,,,57.91,22.92,75.89,,,
4831,,,,,,,,,,,,44.21,66.65,28.45,21.91,,,54.34,54.07,,,,,,34.99,24.77,15.03,66.35,,,6.93,49.21,5.71,,,
5581,,,,,,,,,,,,62.88,28.92,37.33,17.9,,,51.52,47.7,,,,,,29.0,23.61,81.94,25.73,,,65.27,65.94,26.73,,,
6800,,,,,,,,,,,,43.39,39.0,71.61,28.36,,,22.43,11.85,,,,,,46.36,52.93,71.01,41.43,,,40.06,55.12,27.92,,,
6821,,,,,,,,,,,,39.45,71.64,80.17,76.36,,,1.63,69.74,,,,,,78.11,44.78,86.35,69.83,,,18.72,8.32,56.07,,,
6870,,,,,,,,,,,,21.08,42.68,32.59,19.18,,,1.63,2.51,,,,,,64.89,45.9,75.64,49.31,,,34.78,20.28,14.29,,,
7063,,,,,,,,,,,,26.4,60.45,93.95,89.0,,,1.63,36.46,,,,,,42.18,66.31,31.49,60.79,,,75.41,7.06,100.0,,,
7171,,,,,,,,,,,,44.49,11.0,14.27,14.52,,,42.58,22.47,,,,,,34.37,8.99,23.8,10.98,,,57.29,38.52,34.07,,,
9485,,,,,,,,,,,,81.52,36.53,5.37,44.57,,,28.18,39.33,,,,,,42.84,3.36,19.95,33.58,,,24.04,22.92,23.99,,,
11117,,,,,,,,,,,,13.4,0.25,26.99,2.12,,,16.97,2.51,,,,,,11.78,37.65,55.23,0.25,,,17.35,20.28,48.03,,,
16457,,,,,,,,,,,,72.5,31.59,57.97,30.83,,,40.41,56.81,,,,,,34.99,58.8,54.74,25.73,,,59.26,57.76,56.76,,,
20039,,,,,,,,,,,,22.59,31.59,62.77,41.97,,,62.99,25.72,,,,,,40.48,60.98,56.05,31.82,,,53.12,71.36,43.41,,,
22594,,,,,,,,,,,,22.27,27.23,23.46,62.63,,,12.39,19.1,,,,,,4.08,7.59,74.29,30.09,,,2.79,38.52,86.28,,,
26696,,,,,,,,,,,,14.87,9.96,38.08,9.05,,,55.63,47.7,,,,,,46.36,49.37,68.79,7.09,,,15.64,45.18,16.63,,,
42902,,,,,,,,,,,,20.41,82.41,46.13,50.54,,,35.17,85.81,,,,,,83.28,23.61,70.11,76.51,,,27.86,45.18,3.51,,,
43081,,,,,,,,,,,,60.4,30.32,7.75,25.66,,,12.39,2.51,,,,,,54.07,5.5,94.6,37.5,,,14.41,32.23,13.56,,,
3145,,,,,,,,,,,,37.95,80.33,100.0,85.98,,,49.6,15.22,,,,,,56.48,68.8,49.11,83.85,,,78.84,13.11,87.02,,,
3531,,,,,,,,,,,,29.93,60.45,44.8,33.7,,,68.45,51.32,,,,,,33.71,30.37,34.79,58.88,,,28.6,75.14,49.84,,,
5587,,,,,,,,,,,,23.07,93.19,74.96,48.57,,,37.21,51.32,,,,,,36.36,41.71,52.97,94.48,,,25.14,35.5,34.41,,,
5683,,,,,,,,,,,,61.31,55.73,41.93,41.06,,,6.02,33.46,,,,,,31.52,28.24,69.58,56.59,,,34.29,11.09,33.31,,,
6658,,,,,,,,,,,,36.77,54.78,58.79,85.45,,,28.18,70.98,,,,,,15.34,60.27,58.37,47.01,,,22.43,20.28,51.1,,,
6822,,,,,,,,,,,,76.46,46.05,77.73,3.49,,,40.41,15.22,,,,,,66.34,62.29,47.53,48.52,,,75.91,17.26,59.73,,,
6859,,,,,,,,,,,,56.62,54.26,26.35,17.9,,,46.94,36.46,,,,,,21.03,36.49,36.28,53.35,,,59.88,52.48,17.54,,,
6979,,,,,,,,,,,,36.01,16.2,29.52,6.67,,,76.12,33.46,,,,,,25.96,12.99,28.84,13.65,,,5.22,67.83,29.13,,,
7000,,,,,,,,,,,,32.34,15.68,22.73,22.94,,,72.21,28.6,,,,,,38.81,14.39,37.03,14.56,,,46.86,67.83,29.83,,,
7006,,,,,,,,,,,,24.47,66.13,72.9,70.74,,,40.41,56.81,,,,,,57.94,54.46,71.01,65.69,,,67.72,49.21,71.75,,,
7022,,,,,,,,,,,,19.2,67.98,31.82,25.66,,,62.99,15.22,,,,,,19.88,45.12,79.67,71.93,,,51.02,83.08,30.7,,,
7026,,,,,,,,,,,,30.22,69.07,74.39,43.53,,,37.21,64.03,,,,,,83.62,53.84,73.06,67.85,,,70.31,20.28,34.79,,,
7029,,,,,,,,,,,,46.35,38.21,2.4,9.83,,,38.5,44.2,,,,,,25.96,1.77,20.68,34.24,,,50.05,25.19,10.12,,,
7037,,,,,,,,,,,,17.58,64.38,48.38,33.7,,,60.92,69.74,,,,,,12.24,32.55,48.09,60.79,,,8.65,59.9,46.02,,,
7109,,,,,,,,,,,,61.63,52.95,68.67,27.07,,,69.35,47.7,,,,,,69.62,38.33,13.29,50.25,,,40.68,78.29,44.68,,,
7131,,,,,,,,,,,,53.04,42.14,26.04,37.33,,,49.6,61.05,,,,,,28.29,27.65,45.04,37.5,,,79.81,15.0,15.53,,,
7456,,,,,,,,,,,,73.23,74.94,80.99,81.06,,,25.63,72.09,,,,,,38.81,52.12,88.59,71.93,,,55.45,38.52,59.16,,,
7468,,,,,,,,,,,,55.75,43.47,21.54,53.42,,,28.18,39.33,,,,,,16.66,7.59,74.29,42.37,,,6.08,52.48,19.88,,,
7702,,,,,,,,,,,,48.79,49.69,72.48,69.96,,,53.06,36.46,,,,,,38.02,44.31,21.99,48.52,,,67.72,25.19,69.3,,,
7775,,,,,,,,,,,,25.1,51.23,46.13,58.67,,,46.94,2.51,,,,,,27.12,24.77,33.61,55.68,,,41.67,69.72,43.07,,,
7776,,,,,,,,,,,,10.11,35.75,59.8,64.88,,,60.92,28.6,,,,,,41.85,21.52,26.97,36.18,,,44.76,22.92,64.54,,,
8172,,,,,,,,,,,,82.02,35.75,84.83,53.42,,,57.57,51.32,,,,,,88.04,70.01,32.82,31.82,,,66.01,64.18,78.52,,,
8184,,,,,,,,,,,,61.97,43.47,75.75,100.0,,,51.52,47.7,,,,,,60.91,63.94,52.97,40.89,,,72.87,62.17,74.22,,,
