player_id,player_name,team,team_id,matches_played,value_eur,wage_eur,age,height_cm,weight_kg,club_loaned_from,club_contract_valid_until,nationality_id,nationality_name,preferred_foot,competition,tackle_success_rate,interception_success_rate,head_clearance_success_rate,headed_shot_duel_rate,pass_completion_rate,crosses_completed,cutbacks_completed,switches_completed,through_balls_completed,progressive_passes_completed,progressive_passes_accuracy,passes_final_third_accuracy,passes_to_box_accuracy,progressive_carries_rate,avg_carry_distance,duel_success_rate,yellow_cards,red_cards,dribble_success_rate,minutes_played,goals_scored,shot_accuracy,xg_total,avg_xg,goals_minus_xg,conversion_rate_inside_box,save_percentage,penalties_saved,penalty_save_percentage,xg_against,clean_sheets,goals_conceded,xg_against_minus_goals_conceded,tackles_successful_per90,interceptions_per90,clearances_per90,blocks_per90,head_clearances_per90,head_clearances_won_per90,times_dribbled_past_per90,ball_recoveries_per90,offensive_recoveries_per90,pressures_per90,counterpress_per90,total_passes_per90,completed_passes_per90,incomplete_passes_per90,passes_out_per90,offside_passes_per90,failed_passes_per90,ground_passes_per90,low_passes_per90,high_passes_per90,deflected_passes_per90,crosses_total_per90,crosses_completed_per90,cutbacks_total_per90,cutbacks_completed_per90,switches_total_per90,switches_completed_per90,through_balls_total_per90,through_balls_completed_per90,passes_own_half_per90,passes_opposition_half_per90,progressive_passes_per90,progressive_passes_completed_per90,passes_final_third_per90,passes_to_box_per90,carries_per90,progressive_carries_per90,dribbles_completed_per90,duels_total_per90,duels_won_per90,fouls_won_per90,fouls_committed_per90,penalties_won_per90,penalties_conceded_per90,penalties_saved_per90,saves_per90,keeper_sweeper_per90,shots_total_per90,non_blocked_shots_per90,shots_on_target_per90,shots_off_target_per90,blocked_shots_per90,shots_inside_box_per90,free_kick_goals_per90,goals_scored_per90,penalty_goals_per90,goal_assists_per90,key_passes_per90,chances_created_per90,goals_conceded_per90,xg_total_per90,goals_minus_xg_per90,xg_against_per90,xg_against_minus_goals_conceded_per90,yellow_cards_per90,red_cards_per90,main_position,aerial_dominance_index_per90,rating
4324,Daniel Alves da Silva,Barcelona,217,29,16000000.00,170000.00,32,172,70,,2017.00,54,Brazil,Right,Spain - La Liga,65.62,51.72,28.57,0.00,85.77,26.00,3.00,65.00,7.00,228,71.92,74.02,40.00,68.31,11.69,54.69,7,0,50.98,2218,0,36.36,0.66,0.04,-0.67,0.00,0.00,0,0.00,0.00,0,0,0.00,1.70,0.60,1.33,2.55,0.85,0.24,1.29,6.37,0.08,15.45,4.58,79.57,68.25,10.22,0.97,0.12,11.32,50.72,15.74,13.51,0.20,3.48,1.05,0.12,0.12,3.20,2.63,0.68,0.28,31.89,47.67,12.86,9.25,28.89,7.50,18.94,12.94,1.05,2.59,1.42,0.97,1.74,0.00,0.00,0.00,0.00,0.00,0.64,0.44,0.16,0.28,0.20,0.24,0.00,0.00,0.00,0.16,0.73,0.89,0.00,0.02,-0.03,0.00,0.00,0.28,0.00,side back,0.0,72.1038304178345
4353,Aymeric Laporte,Athletic Club,215,26,26000000.00,100000.00,21,189,85,,2019.00,18,France,Left,Spain - La Liga,56.25,46.00,39.34,16.67,82.30,1.00,1.00,40.00,0.00,218,58.29,53.62,17.50,70.47,13.04,56.25,8,2,57.89,2322,3,50.00,2.98,0.14,0.02,20.00,0.00,0,0.00,0.00,0,0,0.00,1.04,0.89,3.99,1.74,2.36,0.93,0.73,3.95,0.03,9.10,1.47,51.47,42.36,8.17,0.85,0.07,9.10,33.48,5.96,12.36,0.03,0.27,0.03,0.03,0.03,2.05,1.55,0.03,0.00,43.68,7.79,14.49,8.44,8.02,1.55,13.25,9.34,0.42,1.86,1.04,1.04,1.20,0.03,0.11,0.00,0.00,0.00,0.77,0.46,0.23,0.23,0.31,0.58,0.00,0.11,0.00,0.03,0.19,0.23,0.00,0.11,0.00,0.00,0.00,0.31,0.07,center back,0.0,63.54667997026256
4406,Aymen Abdennour,Valencia,207,22,4000000.00,90000.00,28,186,83,,2017.00,45,Spain,Right,Spain - La Liga,65.70,61.54,40.43,66.67,83.16,0.00,0.00,22.00,0.00,91,48.66,50.00,14.29,51.30,11.93,54.29,4,0,100.00,2054,0,33.33,0.99,0.14,-1.00,0.00,0.00,0,0.00,0.00,0,0,0.00,1.00,1.40,4.03,1.92,2.05,0.83,0.78,2.84,0.00,8.76,1.27,38.77,32.24,5.65,0.87,0.00,6.52,26.90,3.59,8.67,0.00,0.00,0.00,0.00,0.00,1.18,0.96,0.04,0.00,34.96,3.81,8.19,3.98,3.33,0.30,11.78,6.04,0.48,1.53,0.83,0.61,1.05,0.00,0.00,0.00,0.00,0.00,0.30,0.26,0.08,0.17,0.04,0.30,0.00,0.00,0.00,0.00,0.13,0.13,0.00,0.04,-0.05,0.00,0.00,0.17,0.00,center back,0.0,55.9624564698517
4418,Matheus Dória Macedo,Granada,1049,8,4800000.00,25000.00,20,189,82,Olympique de Marseille,2016.00,54,Brazil,Left,Spain - La Liga,57.14,25.00,18.18,0.00,67.26,0.00,0.00,8.00,0.00,31,46.97,31.43,0.00,65.00,10.58,42.86,4,1,0.00,654,0,0.00,0.12,0.06,-0.12,0.00,0.00,0,0.00,0.00,0,0,0.00,0.55,0.55,4.26,1.10,1.51,0.27,0.27,2.20,0.00,8.11,1.51,23.11,15.55,6.60,0.96,0.00,7.56,11.28,2.61,9.35,0.13,0.00,0.00,0.00,0.00,1.51,1.10,0.00,0.00,20.09,3.02,9.08,4.26,4.81,0.82,5.50,3.57,0.00,0.96,0.41,0.00,1.10,0.00,0.00,0.00,0.00,0.00,0.27,0.13,0.00,0.13,0.13,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,-0.02,0.00,0.00,0.55,0.13,center back,0.0,S.V
4498,Jean-Sylvain Claude Babin,Granada,1049,25,2700000.00,40000.00,28,182,84,,2018.00,18,France,Right,Spain - La Liga,54.55,36.84,35.90,72.73,82.72,0.00,0.00,9.00,0.00,112,56.28,41.49,0.00,53.76,10.23,54.55,5,0,100.00,2336,3,45.45,1.53,0.11,1.46,23.08,0.00,0,0.00,0.00,0,0,0.00,0.46,0.53,5.81,1.38,3.00,1.07,0.26,1.57,0.00,5.66,1.38,32.55,26.93,5.16,0.30,0.15,5.62,21.69,2.77,8.36,0.00,0.03,0.00,0.00,0.00,0.46,0.34,0.00,0.00,29.12,3.42,7.66,4.31,3.62,0.46,6.66,3.58,0.03,0.84,0.46,0.26,0.57,0.00,0.03,0.00,0.00,0.00,0.50,0.42,0.19,0.23,0.07,0.50,0.00,0.11,0.00,0.00,0.07,0.07,0.00,0.05,0.05,0.00,0.00,0.19,0.00,center back,0.0,52.6557303282858
4546,Dimitri Foulquier,Granada,1049,21,1900000.00,20000.00,22,183,78,,2019.00,18,France,Right,Spain - La Liga,60.53,31.82,42.11,0.00,76.83,7.00,1.00,6.00,1.00,74,50.34,63.72,30.00,70.06,13.65,55.26,5,0,46.34,1491,1,25.00,0.95,0.15,0.05,25.00,0.00,0,0.00,0.00,0,0,0.00,1.38,0.84,2.29,2.29,1.14,0.48,0.30,4.16,0.00,14.96,2.53,41.95,32.23,8.51,1.14,0.06,9.71,20.70,11.71,9.71,0.06,1.20,0.42,0.06,0.06,0.48,0.36,0.06,0.06,21.73,20.22,8.87,4.46,12.97,2.41,10.68,7.48,1.14,2.29,1.26,0.66,1.69,0.00,0.00,0.00,0.00,0.00,0.36,0.24,0.06,0.18,0.12,0.24,0.00,0.06,0.00,0.06,0.60,0.66,0.00,0.05,0.00,0.00,0.00,0.30,0.00,side back,0.0,59.839567024258244
4691,Claudio Andrés Bravo Muñoz,Barcelona,217,32,17500000.00,130000.00,32,184,80,,2018.00,55,Chile,Right,Spain - La Liga,0.00,0.00,0.00,0.00,85.06,0.00,0.00,15.00,0.00,115,45.45,26.32,0.00,46.72,9.25,0.00,0,0,100.00,2957,0,0.00,0.00,0.00,0.00,0.00,80.58,0,0.00,13.59,16,20,-6.41,0.00,0.00,0.06,0.03,0.00,0.00,0.06,3.62,0.00,0.09,0.03,30.34,25.80,4.07,0.33,0.12,4.53,20.54,2.19,7.82,0.03,0.00,0.00,0.00,0.00,0.70,0.45,0.00,0.00,30.34,0.00,7.70,3.50,1.15,0.09,4.16,1.94,0.03,0.00,0.00,0.03,0.00,0.00,0.00,0.00,2.52,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.00,0.00,0.41,-0.20,0.00,0.00,goalkeeper,9.3,70.08778332693046
4711,Pablo Hernández Domínguez,Rayo Vallecano,360,27,250000.00,2000.00,19,180,75,,2021.00,45,Spain,Right,Spain - La Liga,55.00,75.00,25.00,100.00,75.47,13.00,2.00,7.00,1.00,188,62.05,63.00,34.61,57.40,12.44,50.00,3,0,44.44,2232,3,47.83,2.40,0.06,0.60,10.00,0.00,0,0.00,0.00,0,0,0.00,0.88,0.84,0.64,1.53,0.32,0.08,1.29,4.27,0.00,13.66,3.46,40.76,30.76,8.75,0.76,0.48,10.00,26.97,7.37,6.65,0.04,1.53,0.52,0.08,0.08,0.84,0.28,0.20,0.04,15.96,24.79,12.21,7.58,18.30,4.19,13.34,7.66,0.96,1.61,0.80,0.96,0.68,0.00,0.00,0.00,0.00,0.00,1.41,0.92,0.44,0.48,0.48,0.80,0.00,0.12,0.00,0.12,1.04,1.16,0.00,0.09,0.02,0.00,0.00,0.12,0.00,offensive midfield,0.0,53.98532277007257
4741,Juan Rafael Fuentes Hernández,Espanyol,214,10,1700000.00,20000.00,25,178,70,,2017.00,45,Spain,Left,Spain - La Liga,43.75,36.36,36.36,0.00,78.84,0.00,0.00,2.00,0.00,40,48.19,61.46,9.09,75.00,11.14,43.75,2,0,50.00,836,0,100.00,0.01,0.01,-0.02,0.00,0.00,0,0.00,0.00,0,0,0.00,0.75,0.43,3.55,2.04,1.18,0.43,0.21,2.69,0.00,9.90,2.04,37.14,29.28,6.78,0.86,0.21,7.85,20.23,8.07,9.25,0.00,1.29,0.00,0.21,0.00,0.64,0.21,0.10,0.00,19.91,17.22,8.93,4.30,10.33,2.36,7.32,5.49,0.32,1.72,0.75,0.86,0.96,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.21,0.00,0.00,-0.01,0.00,0.00,0.21,0.00,side back,0.0,S.V
4788,Jesús Gámez Duarte,Atlético Madrid,212,10,6000000.00,80000.00,30,182,77,,2017.00,45,Spain,Right,Spain - La Liga,70.00,40.00,25.00,0.00,69.69,5.00,0.00,3.00,1.00,59,47.58,54.49,33.33,70.00,12.87,65.00,3,0,44.44,651,0,0.00,0.05,0.02,-0.06,0.00,0.00,0,0.00,0.00,0,0,0.00,1.93,1.10,3.87,3.31,1.65,0.41,2.21,1.79,0.00,16.17,3.04,53.36,37.18,14.10,1.38,0.69,16.17,23.22,11.19,20.04,0.41,3.59,0.69,0.00,0.00,1.24,0.41,0.27,0.13,24.88,28.47,17.14,8.15,21.56,7.05,11.05,7.74,0.55,2.76,1.79,1.24,0.96,0.00,0.00,0.00,0.00,0.00,0.27,0.13,0.00,0.13,0.13,0.00,0.00,0.00,0.00,0.00,0.55,0.55,0.00,0.00,-0.01,0.00,0.00,0.41,0.00,side back,0.0,S.V
4926,Francisco Román Alarcón Suárez,Real Madrid,220,31,39000000.00,170000.00,23,176,74,,2018.00,45,Spain,Right,Spain - La Liga,79.31,66.67,0.00,33.33,85.75,24.00,6.00,29.00,6.00,178,76.72,73.20,46.98,59.00,12.34,79.31,2,1,63.50,1948,3,34.47,3.58,0.08,-0.59,12.50,0.00,0,0.00,0.00,0,0,0.00,1.06,0.73,0.13,0.97,0.04,0.00,1.38,4.75,0.00,15.84,4.20,58.99,50.59,7.85,0.36,0.18,8.40,47.67,5.08,6.51,0.13,2.63,1.10,0.27,0.27,1.80,1.33,0.50,0.27,17.64,41.35,10.71,8.22,25.17,6.88,24.11,14.22,4.01,1.33,1.06,2.81,1.61,0.00,0.00,0.00,0.00,0.00,1.94,1.33,0.46,0.83,0.60,1.10,0.00,0.13,0.00,0.32,1.61,1.94,0.00,0.16,-0.03,0.00,0.00,0.09,0.04,center midfield,0.0,69.24936077820789
5186,Denis Cheryshev,Valencia,207,9,19000000.00,130000.00,30,188,83,,2019.00,54,Brazil,Left,Spain - La Liga,50.00,46.67,0.00,0.00,68.40,2.00,0.00,2.00,0.00,15,38.46,46.74,21.74,66.67,14.13,45.00,2,0,57.89,560,3,50.00,1.24,0.08,1.76,27.27,0.00,0,0.00,0.00,0,0,0.00,1.60,1.12,0.16,3.05,0.00,0.00,1.12,4.01,0.00,19.44,4.50,37.12,25.39,10.92,0.80,0.00,11.73,24.75,6.75,5.78,0.32,1.60,0.32,0.16,0.00,0.80,0.32,0.00,0.00,10.28,26.83,6.26,2.41,14.78,3.69,14.46,9.64,1.76,3.21,1.44,2.41,2.57,0.00,0.00,0.00,0.00,0.00,2.25,1.60,0.80,0.80,0.64,1.76,0.00,0.48,0.00,0.16,0.48,0.64,0.00,0.19,0.28,0.00,0.00,0.32,0.00,winger,0.0,S.V
5199,Jorge Resurrección Merodio,Atlético Madrid,212,35,31000000.00,140000.00,23,178,74,,2019.00,45,Spain,Right,Spain - La Liga,60.42,70.20,30.77,40.00,77.09,15.00,1.00,34.00,8.00,289,55.15,64.02,31.35,55.26,10.86,57.29,4,0,50.94,3162,5,38.71,3.37,0.08,1.63,21.74,0.00,0,0.00,0.00,0,0,0.00,1.65,0.93,0.85,1.59,0.37,0.11,1.87,5.03,0.02,18.98,4.72,64.35,49.61,13.37,1.16,0.19,14.74,43.23,8.08,13.34,0.17,2.30,0.42,0.08,0.02,2.19,0.96,0.45,0.22,19.49,44.85,14.91,8.22,31.16,8.62,12.72,7.03,0.76,2.73,1.56,1.79,1.22,0.00,0.00,0.00,0.00,0.00,1.19,0.88,0.34,0.54,0.31,0.65,0.00,0.14,0.00,0.39,1.82,2.22,0.00,0.09,0.04,0.00,0.00,0.11,0.00,winger,0.0,64.55652118600268
5200,Lucas Vázquez Iglesias,Real Madrid,220,25,7000000.00,80000.00,24,173,69,,2020.00,45,Spain,Right,Spain - La Liga,61.11,66.67,0.00,50.00,81.06,16.00,2.00,15.00,3.00,77,68.14,68.73,44.55,61.09,12.42,57.41,4,0,67.50,929,4,70.59,2.45,0.10,1.54,21.05,0.00,0,0.00,0.00,0,0,0.00,3.19,1.35,0.67,1.93,0.38,0.00,1.84,6.00,0.00,28.28,6.49,67.52,54.73,11.72,0.96,0.09,12.78,52.02,6.78,9.39,0.09,4.94,1.55,0.29,0.19,2.32,1.45,0.29,0.29,20.15,47.37,10.94,7.45,31.29,9.78,24.89,15.20,2.61,5.23,3.00,3.97,1.93,0.19,0.00,0.00,0.00,0.00,2.32,1.64,1.16,0.48,0.67,1.84,0.00,0.38,0.00,0.58,2.22,2.80,0.00,0.23,0.14,0.00,0.00,0.38,0.00,winger,0.0,84.05368657915034
5201,Sergio Ramos García,Real Madrid,220,23,34000000.00,190000.00,29,183,75,,2020.00,45,Spain,Right,Spain - La Liga,66.67,66.67,35.29,60.00,89.44,2.00,0.00,43.00,0.00,215,72.39,69.83,44.44,47.29,11.95,66.67,9,2,75.00,2128,2,26.67,1.19,0.06,0.81,11.76,0.00,0,0.00,0.00,0,0,0.00,1.01,1.60,3.93,1.98,2.15,0.76,0.84,3.89,0.00,8.41,1.60,54.85,49.06,4.86,0.67,0.25,5.79,40.81,5.03,9.09,0.00,0.16,0.08,0.00,0.00,2.19,1.81,0.08,0.00,43.18,11.67,12.56,9.09,7.57,0.76,14.84,7.02,0.12,1.52,1.01,1.26,1.77,0.04,0.04,0.00,0.00,0.00,0.80,0.63,0.16,0.42,0.16,0.71,0.00,0.08,0.00,0.04,0.25,0.29,0.00,0.05,0.03,0.00,0.00,0.38,0.08,center back,0.0,67.77565833235514
5202,José Ignacio Fernández Iglesias,Real Madrid,220,16,4100000.00,50000.00,25,179,75,,2021.00,45,Spain,Right,Spain - La Liga,52.38,80.77,55.56,0.00,89.93,1.00,0.00,9.00,0.00,57,68.67,79.73,22.22,41.57,10.16,47.62,5,0,80.00,1114,0,66.67,0.27,0.05,-0.29,0.00,0.00,0,0.00,0.00,0,0,0.00,0.88,1.69,4.03,2.42,2.18,1.21,0.72,2.82,0.00,8.88,1.53,46.53,41.84,4.20,0.40,0.08,4.68,36.03,6.05,4.60,0.00,0.40,0.08,0.00,0.00,0.80,0.72,0.00,0.00,33.93,12.60,6.70,4.60,5.97,0.72,7.19,2.98,0.32,1.69,0.80,1.21,1.45,0.00,0.00,0.00,0.00,0.00,0.40,0.24,0.16,0.08,0.16,0.16,0.00,0.00,0.00,0.00,0.16,0.16,0.00,0.02,-0.03,0.00,0.00,0.40,0.00,center back,0.0,51.141272449818054
5203,Sergio Busquets i Burgos,Barcelona,217,35,39000000.00,220000.00,26,189,76,,2019.00,45,Spain,Right,Spain - La Liga,68.93,55.26,55.32,100.00,91.22,3.00,0.00,84.00,10.00,349,78.95,82.16,57.78,57.57,10.33,66.98,6,0,70.00,3141,0,50.00,0.22,0.03,-0.23,0.00,0.00,0,0.00,0.00,0,0,0.00,2.03,0.60,1.91,1.83,1.34,0.74,1.40,4.06,0.02,16.67,5.47,68.53,62.52,5.47,0.40,0.14,6.01,50.88,8.59,9.45,0.02,0.11,0.08,0.00,0.00,2.52,2.40,0.48,0.28,34.49,34.04,12.66,10.00,15.90,1.28,14.38,8.28,0.60,2.95,1.97,2.34,1.14,0.02,0.00,0.00,0.00,0.00,0.17,0.11,0.05,0.05,0.05,0.05,0.00,0.00,0.00,0.14,0.37,0.51,0.00,0.00,-0.01,0.00,0.00,0.17,0.00,defensive midfield,0.0,60.279163474058144
5207,Cristiano Ronaldo dos Santos Aveiro,Real Madrid,220,36,85500000.00,475000.00,30,185,80,,2018.00,38,Portugal,Right,Spain - La Liga,72.73,62.50,41.67,35.14,77.36,21.00,6.00,10.00,2.00,83,60.58,66.39,37.40,68.88,13.74,72.73,3,0,56.84,3336,35,50.79,31.96,0.14,3.03,20.83,0.00,0,0.00,0.00,0,0,0.00,0.21,0.13,0.37,0.53,0.32,0.13,0.32,1.86,0.00,4.61,0.94,30.62,23.68,6.28,0.51,0.13,6.93,24.57,3.91,2.42,0.00,1.56,0.56,0.21,0.16,0.48,0.26,0.16,0.05,4.47,26.14,3.69,2.23,16.21,3.96,13.78,9.49,1.45,0.29,0.21,1.29,0.64,0.05,0.00,0.00,0.00,0.00,6.15,5.09,2.58,2.48,1.05,3.88,0.02,0.94,0.16,0.26,0.91,1.18,0.00,0.86,0.08,0.00,0.00,0.08,0.00,winger,0.0,75.69235172978603
5211,Jordi Alba Ramos,Barcelona,217,31,30000000.00,180000.00,26,170,68,,2020.00,45,Spain,Left,Spain - La Liga,67.39,48.78,43.75,0.00,86.65,19.00,2.00,15.00,5.00,262,71.39,75.93,31.47,61.34,10.55,65.22,2,0,43.75,2679,0,40.00,0.92,0.13,-0.92,0.00,0.00,0,0.00,0.00,0,0,0.00,1.04,0.67,2.58,2.15,1.07,0.47,1.17,4.56,0.00,10.21,2.28,77.73,67.35,9.64,0.47,0.26,10.38,55.63,13.20,9.50,0.10,2.25,0.63,0.20,0.06,0.70,0.50,0.33,0.16,36.98,40.75,12.32,8.80,24.42,4.80,15.99,9.80,0.23,1.54,1.00,0.57,0.73,0.00,0.03,0.00,0.00,0.00,0.23,0.16,0.06,0.10,0.06,0.20,0.00,0.00,0.00,0.20,0.53,0.73,0.00,0.03,-0.04,0.00,0.00,0.06,0.00,side back,0.0,62.6898295802326
5213,Gerard Piqué Bernabéu,Barcelona,217,30,29500000.00,190000.00,28,193,85,,2019.00,45,Spain,Right,Spain - La Liga,45.24,50.00,45.74,77.78,92.09,1.00,2.00,66.00,2.00,331,76.09,76.89,45.00,69.09,11.99,45.24,12,0,90.91,2770,2,54.55,2.36,0.16,-0.37,14.29,0.00,0,0.00,0.00,0,0,0.00,0.61,0.51,5.06,1.59,3.05,1.39,0.71,4.58,0.00,5.97,0.68,65.72,60.53,4.35,0.77,0.06,5.19,51.72,5.10,9.19,0.03,0.09,0.03,0.06,0.06,2.63,2.14,0.19,0.06,50.75,14.97,14.13,10.75,7.73,0.64,25.01,17.28,0.32,1.36,0.61,0.38,0.55,0.00,0.00,0.00,0.00,0.00,0.45,0.35,0.19,0.12,0.09,0.45,0.00,0.06,0.00,0.03,0.12,0.16,0.00,0.07,-0.02,0.00,0.00,0.38,0.00,center back,0.0,60.20630355675549
5216,Andrés Iniesta Luján,Barcelona,217,28,43000000.00,220000.00,31,171,68,,2018.00,45,Spain,Right,Spain - La Liga,73.91,75.00,0.00,0.00,87.80,7.00,0.00,91.00,25.00,422,76.59,79.88,44.94,53.09,11.81,71.73,2,0,67.50,2305,1,33.33,1.85,0.08,-0.85,14.29,0.00,0,0.00,0.00,0,0,0.00,1.32,0.35,0.50,1.17,0.11,0.00,1.52,4.95,0.00,14.72,4.17,72.97,64.07,7.34,1.09,0.46,8.90,53.88,8.82,10.58,0.03,0.97,0.27,0.03,0.00,3.67,3.55,1.67,0.97,19.91,53.06,21.51,16.47,31.82,6.16,25.30,13.43,2.10,1.79,1.28,2.10,0.93,0.00,0.00,0.00,0.00,0.00,0.89,0.70,0.23,0.46,0.19,0.27,0.00,0.03,0.00,0.07,1.21,1.28,0.00,0.07,-0.04,0.00,0.00,0.07,0.00,center midfield,0.0,71.45256902881141
5217,Iago Aspas Juncal,Celta Vigo,209,35,9000000.00,60000.00,27,176,67,,2020.00,45,Spain,Left,Spain - La Liga,60.87,57.89,0.00,50.00,76.54,16.00,4.00,20.00,6.00,88,56.77,64.95,43.42,52.73,12.97,60.87,8,0,51.52,2892,14,47.83,13.13,0.16,0.86,21.67,0.00,0,0.00,0.00,0,0,0.00,0.43,0.34,0.24,1.02,0.15,0.00,0.59,2.95,0.00,13.75,3.54,30.24,23.15,6.65,0.15,0.28,7.09,20.53,4.73,5.10,0.09,1.21,0.49,0.24,0.12,0.77,0.62,0.40,0.18,5.19,25.05,4.82,2.73,15.71,4.73,11.39,6.00,1.05,0.71,0.43,1.52,1.33,0.06,0.00,0.00,0.00,0.00,2.55,2.14,1.02,1.08,0.40,1.86,0.00,0.43,0.03,0.15,1.27,1.43,0.00,0.40,0.02,0.00,0.00,0.24,0.00,striker,0.0,65.00287287807662
5246,Luis Alberto Suárez Díaz,Barcelona,217,35,69000000.00,300000.00,28,182,85,,2019.00,60,Uruguay,Right,Spain - La Liga,57.69,55.56,25.00,25.00,72.95,21.00,6.00,14.00,9.00,96,59.26,63.71,44.71,62.80,10.93,57.69,6,0,37.31,3233,40,56.00,27.64,0.19,12.35,32.52,0.00,0,0.00,0.00,0,0,0.00,0.41,0.13,0.52,0.69,0.33,0.08,0.55,2.81,0.00,9.32,1.89,26.97,19.68,6.82,0.30,0.16,7.29,16.56,6.12,4.39,0.05,1.44,0.58,0.36,0.16,0.66,0.38,0.64,0.25,3.22,23.74,4.50,2.67,16.34,5.79,9.13,5.73,1.39,0.72,0.41,2.14,1.19,0.05,0.00,0.00,0.00,0.00,3.86,3.47,1.94,1.50,0.38,3.42,0.00,1.11,0.08,0.41,1.25,1.67,0.00,0.76,0.34,0.00,0.00,0.16,0.00,striker,0.0,79.08239883365057
5249,Diego Roberto Godín Leal,Atlético Madrid,212,31,25000000.00,150000.00,29,185,73,,2019.00,60,Uruguay,Right,Spain - La Liga,51.43,62.67,44.57,82.61,79.65,0.00,0.00,17.00,0.00,138,51.30,46.98,18.18,59.36,10.92,48.57,6,1,64.29,2885,1,22.73,3.03,0.11,-2.04,3.85,0.00,0,0.00,0.00,0,0,0.00,1.12,1.46,4.83,1.34,2.87,1.27,0.68,3.27,0.00,7.51,1.27,35.71,28.45,6.48,0.74,0.03,7.26,22.52,4.42,8.98,0.03,0.00,0.00,0.00,0.00,0.65,0.53,0.06,0.00,30.29,5.42,8.39,4.30,4.64,1.02,7.83,4.64,0.28,2.18,1.06,1.02,1.18,0.00,0.03,0.00,0.00,0.00,0.81,0.68,0.15,0.49,0.12,0.81,0.00,0.03,0.00,0.03,0.06,0.09,0.00,0.09,-0.07,0.00,0.00,0.18,0.03,center back,0.0,52.96719098485738
5259,José María Giménez de Vargas,Atlético Madrid,212,27,11000000.00,60000.00,20,185,80,,2018.00,60,Uruguay,Right,Spain - La Liga,56.67,44.19,30.77,53.85,75.31,1.00,0.00,25.00,1.00,134,46.85,44.38,35.71,55.38,10.94,55.00,8,0,72.73,2506,1,23.08,1.78,0.12,-0.78,7.69,0.00,0,0.00,0.00,0,0,0.00,1.22,0.68,5.13,1.65,2.80,0.86,0.75,2.83,0.00,9.05,1.79,31.42,23.66,7.03,0.64,0.07,7.75,17.34,3.30,11.02,0.07,0.07,0.03,0.00,0.00,1.22,0.89,0.07,0.03,27.79,3.62,10.27,4.81,5.74,1.00,6.67,3.69,0.28,2.15,1.18,0.43,1.00,0.00,0.00,0.00,0.00,0.00,0.50,0.46,0.10,0.35,0.03,0.46,0.00,0.03,0.00,0.03,0.21,0.25,0.00,0.06,-0.03,0.00,0.00,0.28,0.00,center back,0.0,53.697127988418046
5456,Mateo Kovačić,Real Madrid,220,25,12500000.00,70000.00,21,181,77,,2021.00,10,Croatia,Right,Spain - La Liga,73.53,58.33,50.00,0.00,90.39,1.00,0.00,10.00,1.00,100,78.12,81.28,60.61,52.02,13.84,64.70,4,1,60.00,743,0,42.86,0.73,0.07,-0.74,0.00,0.00,0,0.00,0.00,0,0,0.00,3.02,0.84,0.72,2.42,0.24,0.12,1.69,6.41,0.00,28.22,7.87,93.27,84.30,7.38,0.96,0.60,8.96,83.09,6.41,4.11,0.00,0.36,0.12,0.00,0.00,1.45,1.21,0.60,0.12,35.12,58.14,15.50,12.11,26.52,3.99,27.01,14.05,1.81,4.11,2.66,2.66,2.30,0.00,0.00,0.00,0.00,0.00,1.21,0.84,0.36,0.48,0.36,0.60,0.00,0.00,0.00,0.24,2.05,2.30,0.00,0.08,-0.09,0.00,0.00,0.48,0.12,center midfield,0.0,S.V
5463,Luka Modrić,Real Madrid,220,32,41500000.00,190000.00,29,174,65,,2018.00,10,Croatia,Right,Spain - La Liga,67.34,77.78,100.00,0.00,89.57,7.00,0.00,71.00,12.00,469,79.90,80.61,53.38,47.78,11.53,65.31,5,0,72.31,2873,2,52.63,1.82,0.05,0.18,12.50,0.00,0,0.00,0.00,0,0,0.00,1.03,1.53,0.15,0.93,0.03,0.03,1.00,5.51,0.00,13.15,2.13,70.85,63.46,6.60,0.43,0.34,7.39,54.82,6.98,9.30,0.06,0.75,0.21,0.06,0.00,2.66,2.22,0.68,0.37,30.32,40.53,18.38,14.69,23.74,4.16,26.75,12.78,1.47,1.53,1.00,2.19,1.03,0.03,0.00,0.00,0.00,0.00,1.09,0.59,0.31,0.28,0.50,0.25,0.00,0.06,0.00,0.12,1.84,1.97,0.00,0.05,0.00,0.00,0.00,0.15,0.00,center midfield,0.0,70.69535903552503
